index,AAPL_Daily_Adj._Open-Adj._Close_P_Delta,AAPL_Daily_Adj._Open-Adj._Close_P_Delta,AAPL_AfterHours_Adj._Close-Adj._Open_P_Delta,AAPL_Adj._Open,AAPL_Adj._High,AAPL_Adj._Low,AAPL_Adj._Close,AAPL_Adj._Volume,AAPL_25-day_Adj._Close_MA,AAPL_50-day_Adj._Close_MA,AAPL_200-day_Adj._Close_MA,AAPL_100-day_Adj._Close_MA,AAPL_quickratio,GOOGL_Daily_Adj._Open-Adj._Close_P_Delta,GOOGL_AfterHours_Adj._Close-Adj._Open_P_Delta,GOOGL_Adj._Open,GOOGL_Adj._High,GOOGL_Adj._Low,GOOGL_Adj._Close,GOOGL_Adj._Volume,GOOGL_25-day_Adj._Close_MA,GOOGL_50-day_Adj._Close_MA,GOOGL_200-day_Adj._Close_MA,GOOGL_100-day_Adj._Close_MA,GOOGL_quickratio,GOOG_Daily_Adj._Open-Adj._Close_P_Delta,GOOG_AfterHours_Adj._Close-Adj._Open_P_Delta,GOOG_Adj._Open,GOOG_Adj._High,GOOG_Adj._Low,GOOG_Adj._Close,GOOG_Adj._Volume,GOOG_25-day_Adj._Close_MA,GOOG_50-day_Adj._Close_MA,GOOG_200-day_Adj._Close_MA,GOOG_100-day_Adj._Close_MA,GOOG_quickratio,AOSL_Daily_Adj._Open-Adj._Close_P_Delta,AOSL_AfterHours_Adj._Close-Adj._Open_P_Delta,AOSL_Adj._Open,AOSL_Adj._High,AOSL_Adj._Low,AOSL_Adj._Close,AOSL_Adj._Volume,AOSL_25-day_Adj._Close_MA,AOSL_50-day_Adj._Close_MA,AOSL_200-day_Adj._Close_MA,AOSL_100-day_Adj._Close_MA,AOSL_quickratio,MSFT_Daily_Adj._Open-Adj._Close_P_Delta,MSFT_AfterHours_Adj._Close-Adj._Open_P_Delta,MSFT_Adj._Open,MSFT_Adj._High,MSFT_Adj._Low,MSFT_Adj._Close,MSFT_Adj._Volume,MSFT_25-day_Adj._Close_MA,MSFT_50-day_Adj._Close_MA,MSFT_200-day_Adj._Close_MA,MSFT_100-day_Adj._Close_MA,MSFT_quickratio,FB_Daily_Adj._Open-Adj._Close_P_Delta,FB_AfterHours_Adj._Close-Adj._Open_P_Delta,FB_Adj._Open,FB_Adj._High,FB_Adj._Low,FB_Adj._Close,FB_Adj._Volume,FB_25-day_Adj._Close_MA,FB_50-day_Adj._Close_MA,FB_200-day_Adj._Close_MA,FB_100-day_Adj._Close_MA,FB_quickratio,ORCL_Daily_Adj._Open-Adj._Close_P_Delta,ORCL_AfterHours_Adj._Close-Adj._Open_P_Delta,ORCL_Adj._Open,ORCL_Adj._High,ORCL_Adj._Low,ORCL_Adj._Close,ORCL_Adj._Volume,ORCL_25-day_Adj._Close_MA,ORCL_50-day_Adj._Close_MA,ORCL_200-day_Adj._Close_MA,ORCL_100-day_Adj._Close_MA,ORCL_quickratio,INTC_Daily_Adj._Open-Adj._Close_P_Delta,INTC_AfterHours_Adj._Close-Adj._Open_P_Delta,INTC_Adj._Open,INTC_Adj._High,INTC_Adj._Low,INTC_Adj._Close,INTC_Adj._Volume,INTC_25-day_Adj._Close_MA,INTC_50-day_Adj._Close_MA,INTC_200-day_Adj._Close_MA,INTC_100-day_Adj._Close_MA,INTC_quickratio,IBM_Daily_Adj._Open-Adj._Close_P_Delta,IBM_AfterHours_Adj._Close-Adj._Open_P_Delta,IBM_Adj._Open,IBM_Adj._High,IBM_Adj._Low,IBM_Adj._Close,IBM_Adj._Volume,IBM_25-day_Adj._Close_MA,IBM_50-day_Adj._Close_MA,IBM_200-day_Adj._Close_MA,IBM_100-day_Adj._Close_MA,IBM_quickratio
1637493,-0.0255425084,-0.0119579186,0.0006393016,60.2798699962,60.3284499703,58.8671118311,59.5590482187,134871100,65.4632376887,68.7340700977,76.7307883006,75.5377529521,0,0.0229490899,-0.010198556,380.2738690039,389.5023564606,380.2237141807,389.0008082292,7484700,367.2698869571,357.7913797132,331.8724554771,356.9279463772,3.9529,0,0,0,0,0,0,0,0,0,0,0,3.9529,0.0121359223,-0.0095923261,8.24,8.35,8.11,8.34,33100,8.752,8.6212,8.8866,8.6266,1.5572,0.0093964583,-0.0021482277,24.7770764769,25.1173471332,24.6696225854,25.0098932417,55565900,24.3605386301,24.283775361,25.9278715673,25.2076743267,2.3549,-0.0412770074,-0.0225361588,31.01,31.02,29.63,29.73,85856700,29.811176,28.29029,25.3728457627,24.596014,9.8337,0.0093392807,-0.0109100953,34.0235872584,34.4409382033,33.9666757659,34.3413430914,27725700,32.9595320539,31.686927826,28.9790564995,30.6023720235,2.4079,0.0077866918,-0.0025755092,18.5528813737,18.7017246882,18.4653264829,18.6973469437,31867100,18.6671930393,18.1836203726,20.6674879581,18.6767008889,0,0.0025897874,-0.0048250317,182.8660158712,183.4915043203,182.1422363801,183.3395999827,3370700,175.9223792422,173.7471091271,174.9960716756,176.0042538917,0.956
1641813,0.0310640694,-0.0255425084,0.0039202742,59.5971244146,59.8636577859,58.0333744382,58.074864362,119279300,65.0811942688,68.4226399022,76.624488377,75.229325518,0,-0.0112936211,0.0027799004,385.0335617193,386.4298719954,380.3089773801,380.6851385536,6074900,368.3277524866,358.6846371133,332.247237393,357.1931149272,3.9529,0,0,0,0,0,0,0,0,0,0,0,3.9529,-0.01937046,0.0037037037,8.26,8.33,8.1,8.1,66700,8.756,8.6184,8.88005,8.6108,1.5572,-0.0154287765,0.0065597668,24.956166296,25.0904836603,24.5532142029,24.5711231849,50540000,24.3777312528,24.2968489178,25.9129800044,25.1785772885,2.3549,-0.0327253957,0.0053719449,29.06,29.2,28.01,28.109,92362200,29.893536,28.39047,25.3882174157,24.687304,9.8337,-0.0189891092,0.0022772559,33.9666757659,34.1468954921,33.2268263636,33.321678851,23595800,33.0301023045,31.7836629523,29.0081317595,30.6287046893,2.4079,-0.00657277,0.0096640347,18.6491917537,18.7192356664,18.5178594174,18.5266149065,38345600,18.6899573109,18.2124574515,20.6386996237,18.6523315522,0,-0.0019589598,0.0025516463,182.4549806046,183.1966311943,181.9009765497,182.0975586337,3188800,176.3184027859,174.0078484549,174.9916065759,176.0504788921,0.956
1643253,0.0019278375,0.0310640694,-0.0030010222,58.302533754,60.3625872494,58.0622598282,60.1136477065,143336900,64.8094342174,68.1499198055,76.5292671938,74.9644156812,0,0.006056784,-0.0087105284,381.7434053217,386.7488566705,380.9083275165,384.0555426682,3737600,369.6464230965,359.6864295505,332.6441877407,357.5189708131,3.9529,0,0,0,0,0,0,0,0,0,0,0,3.9529,0.0184501845,-0.0036231884,8.13,8.3,8.1,8.28,47500,8.7672,8.6186,8.87425,8.5976,1.5572,-0.004525706,-0.0041862157,24.7323040221,24.7681219859,24.4994872572,24.6203728851,35410400,24.4115792286,24.3066093129,25.8996490714,25.1520149413,2.3549,0.0134465676,0.0034916201,28.26,28.96,28.04,28.64,47948200,30.002688,28.47687,25.4063837989,24.785604,9.8337,0.0076682761,-0.0047914318,33.397560841,33.8813085272,33.3311640998,33.6536625572,16662700,33.1234371522,31.8833592362,29.0395949993,30.6610871428,2.4079,0.0018212007,-0.0008735315,18.7056567563,18.8738668873,18.6349571799,18.7397235108,30076500,18.7310520745,18.2482393843,20.6131945749,18.6381528717,0,-0.007439675,-0.0076565112,182.5622071959,182.9553713639,180.9538083268,181.2040037064,3636900,176.7816216602,174.2312371868,175.0149583735,176.0748691535,0.956
1644693,0.0107285483,0.0019278375,0.0186331499,59.9332453163,61.2501565055,59.4224991023,60.0487868763,148426600,64.4164726453,67.8501682357,76.4473193638,74.7016667837,0,0.0146231573,-0.0006102549,380.7102159652,387.6767208985,380.4243334733,386.2774013331,4152000,370.9061116343,360.7115941354,333.0726854721,357.9100781239,3.9529,0,0,0,0,0,0,0,0,0,0,0,3.9529,0.0133333333,-0.009569378,8.25,8.37,8.19,8.36,29200,8.7656,8.6176,8.8695,8.5872,1.5572,-0.0014572734,0.0003657644,24.5173066942,24.6606680944,24.4009878567,24.4815782753,41889600,24.4341552912,24.3001620794,25.8861937308,25.1234431108,2.3549,0.0107863605,0.0020654045,28.74,29.29,28.66,29.05,38375900,30.0999,28.57791,25.4266261111,24.881804,9.8337,-0.0059473237,0.0012820513,33.4924133285,33.5967510647,33.2078558661,33.2932231048,15603500,33.1909721233,31.9659430328,29.0697962164,30.6897710656,2.4079,-0.0080293385,-0.0009528347,18.7233537716,18.7588362874,18.5022295646,18.5730176261,32361000,18.7518200397,18.2743832472,20.5879648679,18.621613836,0,0.0031438695,-0.0019898518,179.8166132156,180.6242131552,179.0718266046,180.3819331733,3624200,177.1504811342,174.3809969926,175.0369343124,176.0704000061,0.956
1646133,0.0020675105,0.0107285483,0.0123446243,61.1676849263,62.0589571838,59.962156673,61.8239253885,176145200,64.0059849941,67.5385736561,76.3836549837,74.4446470212,0,0.0055216318,0.007985012,386.0416736643,390.610727897,383.9351710927,388.1732536475,5674700,371.9232514475,361.8430869453,333.5187875465,358.3267142396,3.9529,0,0,0,0,0,0,0,0,0,0,0,3.9529,-0.0072463768,0.003649635,8.28,8.32,8.12,8.22,33600,8.7348,8.609,8.86445,8.5762,1.5572,-0.0024497258,0.0024557417,24.4905327662,24.5263507301,24.2666704923,24.4305376768,38028300,24.4220846374,24.2983353633,25.8663055942,25.0944496652,2.3549,-0.0158021299,0.0083769634,29.11,29.15,28.27,28.65,34540100,30.1259,28.63211,25.4444348066,24.958994,9.8337,-0.0166453265,0.005787037,33.3359067242,33.3785903435,32.6766819362,32.7810196724,26869300,33.1860397939,32.0375281933,29.0980470485,30.7138977715,2.4079,-0.0076299475,0.0043248438,18.5553206107,18.5553206107,18.3164109033,18.4137444878,41015200,18.7396003925,18.294452336,20.5623226354,18.6047819996,0,-0.0043864022,0.0011514969,180.0229998668,180.283226514,178.2821733304,179.2333465926,3076700,177.3018345989,174.5186864369,175.0527703758,176.0499969963,0.956
1647573,0.0071983211,0.0020675105,0.0032001347,62.5871185215,63.2222325301,61.8278865985,62.7165180493,158289600,63.6676181734,67.2573041662,76.325286342,74.1793169375,0,0.0067168292,-0.0088747979,391.2728217172,394.5529471502,390.9869392254,393.9009344495,6034100,373.1610724824,362.9932373494,333.9896661035,358.7245924516,3.9529,0,0,0,0,0,0,0,0,0,0,0,3.9529,-0.0133333333,0.0012285012,8.25,8.25,8.05,8.14,47700,8.71,8.5996,8.86045,8.5638,1.5572,0.0073126143,0.0036297641,24.4905327662,24.8128944407,24.4547148024,24.6696225854,33318500,24.4328300265,24.3067525848,25.8489272636,25.0664708077,2.3549,-0.0119418484,0.0022771063,28.89,29.17,28.51,28.545,37708800,30.1569,28.68001,25.4614708791,25.037314,9.8337,0.0040276179,0.0022922636,32.9707246474,33.1794001198,32.7241081799,33.1035181298,19255700,33.208424981,32.1106341108,29.1297892408,30.7378605576,2.4079,0.004784689,0,18.493381057,18.6615027029,18.4756840416,18.5818661338,28150100,18.7362069286,18.3170958637,20.5381607445,18.5882014559,0,0.0085512827,-0.0034708449,179.4397332438,181.3420797682,179.1795065966,180.974173129,2893300,177.561422698,174.7206797245,175.0816328367,176.0239616303,0.956
1651893,-0.0242122166,0.0071983211,-0.0008751276,62.9172193576,64.0316397802,62.4880882707,63.3701177047,129372600,63.4346773315,66.9939384074,76.2776156147,73.9096766898,0,0.0051644399,-0.0008563176,390.405143277,392.7122651412,388.0729440013,392.421367167,4331200,374.0528252377,363.9837951063,334.443943414,359.089418635,3.9529,0,0,0,0,0,0,0,0,0,0,0,3.9529,0.0429447853,0,8.15,8.5,8.1,8.5,23500,8.6992,8.597,8.85655,8.5548,1.5572,0.0075949367,0.0007178751,24.7591674949,25.0009387508,24.6248501306,24.947211805,32247700,24.472946146,24.3157070757,25.8338131334,25.0388260887,2.3549,-0.0122334848,-0.0208775655,28.61,28.68,28.04,28.26,37361800,30.1369,28.71801,25.476763388,25.099914,9.8337,-0.0005717553,-0.0020022883,33.1794001198,33.2363116123,32.7715344237,33.1604296223,12648800,33.2217043292,32.1739615531,29.1608295848,30.7592859628,2.4079,0.0014285714,0,18.5818661338,18.6349571799,18.5110780723,18.6084116568,18897200,18.7394787986,18.3374685454,20.5147286659,18.5717563744,0,-0.004080008,-0.0007494005,180.3460398427,181.2164531109,179.2423199252,179.6102265644,2944700,177.8122029467,174.881990757,175.0975891102,175.9802836018,0.956
1653333,-0.000428073,-0.0242122166,-0.0014746741,63.3146607642,63.6936165241,61.7610741893,61.7816724815,152263300,63.1544795368,66.6819451801,76.1896545501,73.6130431694,0,-0.0013431404,-0.000730114,392.085329852,395.1698514748,390.8916450614,391.5587042091,3714200,374.974670887,364.8746450748,334.872716997,359.4441135442,3.9529,0,0,0,0,0,0,0,0,0,0,0,3.9529,0.0270588235,-0.0011454754,8.5,8.97,8.47,8.73,43300,8.6932,8.5976,8.85355,8.5491,1.5572,0,0.0017934003,24.9651207869,25.0725746784,24.8487124045,24.9651207869,35990900,24.515569523,24.3323624289,25.8175617921,25.0113604595,2.3549,-0.0108420672,-0.0003653635,27.67,28.16,27.1,27.37,93498700,30.054848,28.71901,25.4870527174,25.158414,9.8337,0.0063055317,0.0028481914,33.0940328811,33.435501836,33.0560918861,33.3027083536,14666300,33.2475042058,32.2393800026,29.191735832,30.7807221118,2.4079,0.0076081788,0.0014157621,18.6084116568,18.8030788258,18.5730176261,18.7499877798,28391400,18.7452617375,18.3704788973,20.4896587785,18.5572470264,0,0.0001499925,0.0030493901,179.4756265744,180.1261931924,178.5872666409,179.5025465724,2461800,178.0890568633,175.0491901839,175.0972615905,175.9325041359,0.956
1654773,0.0044564291,-0.000428073,-0.0053320057,61.6905646507,62.5395840011,61.1637237163,61.6641565838,118801900,62.8621759426,66.3783154887,76.1026022988,73.3124523845,0,0.0034994168,-0.0039981606,391.2728217172,393.8909034848,391.1925740002,392.6420483888,2394000,375.9689401008,365.7221612762,335.2924877892,359.768013392,3.9529,0,0,0,0,0,0,0,0,0,0,0,3.9529,0.0091743119,-0.0011363636,8.72,8.9,8.71,8.8,25500,8.6896,8.5996,8.84805,8.5445,1.5572,0.0035803795,-0.0039243667,25.0098932417,25.1710740789,24.9651207869,25.0994381513,41715600,24.5685801094,24.3577036383,25.8023763521,24.9855487727,2.3549,0.0200109649,0.0040311744,27.36,28.32,27.31,27.9075,50164000,30.00872,28.71716,25.5001362162,25.218789,9.8337,-0.0062482249,-0.0034295513,33.397560841,33.4449870848,33.0845476324,33.1888853686,13176800,33.2683717531,32.2962024896,29.2213683887,30.801820189,2.4079,0.0014137606,-0.0056470588,18.7765333028,18.8473213643,18.7101694952,18.8030788258,21267200,18.7587718312,18.4039381859,20.463318986,18.5427486165,0,-0.0027909295,-0.0017991904,180.0499198648,180.3191198447,179.0807999373,179.5474132357,2169800,178.3773558396,175.243378748,175.0882933508,175.8858850159,0.956
1656213,-0.0185347126,0.0044564291,0.0048436529,61.335362947,62.2755033322,61.2693559839,61.6086996434,88818800,62.6107720801,66.0711870489,76.0183306092,73.0110587445,0,0.0103753864,-0.0005331167,391.0722024247,395.5911519891,390.0891678913,395.1297276162,3467100,376.9660581085,366.6507276717,335.7259257708,360.0705472852,3.9529,0,0,0,0,0,0,0,0,0,0,0,3.9529,-0.0386803185,0.0118343195,8.79,8.88,8.43,8.45,14400,8.674,8.594,8.8398,8.5386,1.5572,0.0042979943,0,25.0009387508,25.1263016242,24.956166296,25.1083926423,32663200,24.6165761809,24.3865478446,25.7878052498,24.9609187605,2.3549,0.017130621,0.0007017544,28.02,28.63,28.01,28.5,35615800,29.92512,28.74636,25.5162645161,25.270889,9.8337,0.0008603384,-0.0028653295,33.0750623836,33.2647673586,32.9043279061,33.1035181298,15886800,33.2850657909,32.3487709667,29.2495407319,30.8242767953,2.4079,0.0047326077,0,18.6968967337,18.8296243489,18.6349571799,18.7853818105,35262200,18.75896614,18.4374813086,20.4362083262,18.5299798015,0,-0.0004005407,0.0016528926,179.2243732599,179.753799887,178.8026266248,179.1525865986,3294200,178.6695199588,175.4402147275,175.0719260945,175.8410110651,0.956
1657653,-0.0024072869,-0.0185347126,0.0020427677,61.9071107992,62.0800836373,60.7279906127,60.759680293,97936300,62.2917428347,65.774242568,75.9421883418,72.7056179166,0,0.0069723139,0.0039097479,394.9190773591,397.8581499948,394.7535664427,397.6725771492,5454100,377.9974418915,367.6724817286,336.1974814179,360.3954171273,3.9529,0,0,0,0,0,0,0,0,0,0,0,3.9529,-0.0198830409,0.0059665871,8.55,8.55,8.3,8.38,29200,8.656,8.5864,8.83225,8.5335,1.5572,-0.0010699001,0.0035254423,25.1083926423,25.2158465337,24.9606435415,25.0815291694,49650900,24.6720940249,24.4159185749,25.7729464857,24.9324862302,2.3549,-0.0070126227,-0.0031779661,28.52,28.75,28.09,28.32,33109300,29.80592,28.76356,25.531257754,25.328189,9.8337,0.0002873563,0.0034472853,33.0086656424,33.1888853686,32.8663869112,33.0181508911,18406000,33.2812716914,32.3983116058,29.2765346917,30.8507748134,2.4079,-0.0054168629,0.0030783803,18.7853818105,18.8473213643,18.5730176261,18.6836239721,33809100,18.7428324506,18.4614700605,20.4085249037,18.5159438214,0,0.0050005,-0.0018907354,179.4487065765,180.5883198245,179.3051332539,180.3460398427,3627800,178.9894065775,175.6630643037,175.0603352764,175.810295645,0.956
1663413,-0.0193143831,-0.0024072869,-0.0050001087,60.8837982073,61.0990239524,59.9265057827,60.7372334361,108945900,61.9886742789,65.5741485358,75.8671374605,72.3981296811,0,0.0136433875,-0.001921051,399.2273766663,404.7494226934,398.8712774221,404.6741904587,5857700,379.3387824814,368.8664674481,336.7050983828,360.7608451686,3.9529,0,0,0,0,0,0,0,0,0,0,0,3.9529,0.0320284698,0.0034482759,8.43,8.75,8.4,8.7,22400,8.6528,8.5852,8.8253,8.5312,1.5572,0.0059146129,0.0030308433,25.1699526523,25.3594488543,25.0976389516,25.3188231797,38781400,24.7238509826,24.4446624909,25.7592960979,24.908735207,2.3549,0.024796316,-0.0003456619,28.23,29.08,28.12,28.93,49396400,29.69432,28.78796,25.5493361702,25.388889,9.8337,0.0134554824,0.0028248588,33.1319738761,33.587265816,33.0276361399,33.5777805672,16446000,33.3017598287,32.4662132296,29.305528281,30.8808922673,2.4079,-0.0044853636,0.0002371354,18.7411392721,18.7676847951,18.6349571799,18.6570784491,31061600,18.7186325489,18.4870187128,20.37834174,18.5021086279,0,-0.0013958126,0.0014976038,180.0050532015,181.1626131149,179.6640665603,179.753799887,2998300,179.2294883484,175.8867575607,175.0417256221,175.7754370238,0.956
1664853,0.0001345291,-0.0193143831,-0.00634956,60.4335406669,60.4335406669,59.2597020938,59.2663041105,119075600,61.7241910927,65.3224409086,75.7822271009,72.088091613,0,-0.0159443686,0.0069908891,403.8967907001,405.7374727091,397.1228802876,397.4569114097,5522800,380.727268605,369.8829050937,337.169532045,360.9769121467,3.9529,0,0,0,0,0,0,0,0,0,0,0,3.9529,-0.0435280641,0,8.73,8.73,8.35,8.35,38800,8.6368,8.5772,8.81635,8.5269,1.5572,-0.0092428013,-0.0046645138,25.395560565,25.4587560588,25.1247227346,25.1608344453,44110200,24.7671393131,24.4692616381,25.7457758335,24.8870447292,2.3549,-0.0158367911,-0.0063944909,28.92,29.05,28.33,28.462,42098200,29.5949,28.8178,25.5647470899,25.465609,9.8337,-0.013943662,-0.0015712041,33.6726330547,33.7580002934,33.1983706173,33.2031132417,16263700,33.3034671734,32.5260555813,29.3319909299,30.9095693857,2.4079,-0.0170697013,0.0011480945,18.6615027029,18.6703512106,18.3164109033,18.3429564263,46119800,18.6819027884,18.5008565213,20.3456070414,18.4879920616,0,-0.0065297578,-0.0034117706,180.0229998668,181.0100664597,178.4436933183,178.8474932881,3715400,179.4987260761,176.0735600323,175.0183198064,175.7376535718,0.956
1666293,0.0034724541,0.0001345291,0.0071515043,58.8899891574,59.3085570175,58.4701008939,58.8979115774,111795600,61.5281096094,65.1001142117,75.698181298,71.7969113386,0,-0.0030952381,0.0046886981,400.2354886113,403.9720229348,396.8349916028,398.9966644799,7005700,382.1436408103,370.999552076,337.6322353659,361.2094800616,3.9529,0,0,0,0,0,0,0,0,0,0,0,3.9529,-0.0203592814,0.0061124694,8.35,8.45,8.14,8.18,21900,8.6048,8.5654,8.80675,8.5202,1.5572,-0.0090122567,0.0069116042,25.0434713855,25.0434713855,24.5830470738,24.8177731935,49078500,24.7852434452,24.4918349855,25.7307155138,24.8653864894,2.3549,-0.0352545969,0.0123520141,28.28,28.55,27.15,27.283,49642300,29.48222,28.81376,25.5737905263,25.535639,9.8337,-0.0191702432,0.0067094516,33.1509443736,33.1509443736,32.4110949713,32.5154327075,20923100,33.2875319555,32.5742193829,29.3565652422,30.9400773004,2.4079,-0.0242750725,0.0034567901,18.3640158746,18.3695019494,17.8031974577,17.9182280576,60754500,18.6323515058,18.5062873174,20.3124973058,18.4718814248,0,-0.0015103459,0.0045378914,178.2373066671,178.6321333042,177.7706933686,177.9681066872,3922900,179.7370774034,176.2025648002,174.9941336466,175.6938340116,0.956
1667733,-0.0243472513,0.0034724541,0.0067434174,59.3191202443,59.6294150302,58.969213358,59.525103166,82663700,61.2511851868,64.899335973,75.6280519881,71.5229275467,0,0.0005630208,0.003238674,400.8674393828,401.8655203632,398.1289860397,401.0931360869,4103600,383.8392750709,372.1459910232,338.140654808,361.4414461186,3.9529,0,0,0,0,0,0,0,0,0,0,0,3.9529,0.0036452005,0.0084745763,8.23,8.26,8.14,8.26,65600,8.578,8.5546,8.79785,8.5156,1.5572,0.0028901734,0.0075648415,24.9893038194,25.0615272408,24.8087452658,25.0615272408,31425900,24.8191867929,24.5105975576,25.7202913561,24.8481635885,2.3549,-0.0177407676,0.001105787,27.62,27.63,26.82,27.13,36350200,29.37342,28.79956,25.5819382199,25.600739,9.8337,0.0069545059,0.0092086331,32.7335934287,32.9896951449,32.3731539763,32.9612393986,13754700,33.291705465,32.6284696902,29.3879248427,30.9804561155,2.4079,0.0049212598,0.0073457395,17.9801676114,18.130592242,17.7855004423,18.0686526882,34534800,18.5807621586,18.5160399295,20.2829752178,18.4563217518,0,0.0093359434,0.0028842807,178.7757066268,180.4447465019,178.425746653,180.4447465019,3107900,180.0712775256,176.3691287283,174.9922542531,175.6834989226,0.956
1672053,0.0116038033,-0.0243472513,0.002303523,59.9265057827,60.0941970074,58.4370908103,58.4674600872,93144800,60.9498639828,64.6470303096,75.5498824011,71.2172761154,0,-0.0143711828,0.0053492166,402.3921460061,405.4566056996,396.4688613939,396.6092948987,4603100,385.4331953501,373.087798292,338.6001231427,361.6133266974,3.9529,0,0,0,0,0,0,0,0,0,0,0,3.9529,-0.0264105642,0.0086313194,8.33,8.4,8.11,8.11,47400,8.5424,8.5406,8.7887,8.5073,1.5572,-0.0214515552,0.0003653635,25.2511137221,25.3233371436,24.7094380613,24.7094380613,48011800,24.8315248011,24.5155129329,25.7095525721,24.8274641913,2.3549,0.0040500736,0.00330033,27.16,27.64,27.15,27.27,34652000,29.25862,28.78536,25.5907302083,25.670239,9.8337,-0.0225263758,0,33.2647673586,33.6062363135,32.5059474587,32.5154327075,19992900,33.2788055267,32.6687105331,29.419357023,31.0117641882,2.4079,-0.0165289256,0.0128521997,18.2013803034,18.2721683649,17.9005310422,17.9005310422,41525600,18.5024854304,18.512448851,20.2532139965,18.4352677324,0,-0.0206277582,0.005670599,180.9651997963,181.7010130746,177.2322934089,177.2322934089,3844800,180.2390927951,176.4432072589,174.9797815822,175.6240479562,0.956
1673493,-0.0086078095,0.0116038033,-0.001202753,58.6021412283,59.6214926101,57.7887727682,59.2821489506,125374900,60.6952053961,64.417289179,75.4766320457,70.9383472561,0,-0.0061257862,0.0059104198,398.7308439173,399.2072645822,393.4144326651,396.2883040307,4400500,387.1508977328,374.0163646875,339.0448459594,361.7920283323,3.9529,0,0,0,0,0,0,0,0,0,0,0,3.9529,-0.0073349633,-0.0024630542,8.18,8.22,8.09,8.12,10300,8.5088,8.5286,8.77945,8.5024,1.5572,-0.0003652301,0.0018268177,24.718465989,24.917080398,24.6823542783,24.7094380613,49923300,24.8438628093,24.5218610269,25.6994709789,24.8103164358,2.3549,0.0010964912,-0.0018254838,27.36,27.46,26.7,27.39,31611700,29.16782,28.781558,25.6000528497,25.727539,9.8337,0.0011668611,-0.002039627,32.5154327075,32.7905049212,32.3257277325,32.5533737025,15839500,33.2488321407,32.7138603172,29.4509319366,31.0411453331,2.4079,0.0043923865,0.0009718173,18.130592242,18.4491385185,18.0598041805,18.2102288111,67247100,18.4866780105,18.5147015084,20.2266768011,18.4210371586,0,0.002567588,-0.0012553982,178.2373066671,179.3769199152,177.5284133868,178.6949466328,3391600,180.436105592,176.5688777271,174.9808850509,175.5655236929,0.956
1674933,-0.0059677964,-0.0086078095,-0.0011696696,59.21084717,59.7403289111,58.1835733682,58.7011714791,146837600,60.3922561996,64.2003760427,75.3998261974,70.6636903242,0,0.0062657272,0.0016504539,398.630534271,403.6209391729,396.7798212974,401.1282444631,4048100,389.0950992967,374.9901707335,339.5228966561,361.9826166602,3.9529,0,0,0,0,0,0,0,0,0,0,0,3.9529,-0.0037037037,0.0061957869,8.1,8.18,8.05,8.07,25800,8.4732,8.5182,8.77045,8.4941,1.5572,0.0142231947,0.0025170802,24.7545776997,25.2781975052,24.6733263506,25.1066668792,36394700,24.8756717666,24.5384818648,25.6902363991,24.7995383265,2.3549,-0.017190929,-0.0011164868,27.34,27.34,26.63,26.87,44319700,29.01346,28.754158,25.6065989691,25.776339,9.8337,0.0125547445,0.0005767013,32.4869769612,33.1651722467,32.306757235,32.8948426574,15671400,33.2393468919,32.7720997445,29.4849187704,31.0719643066,2.4079,0.0160194175,-0.0009555662,18.2279258265,18.6172601645,18.1482892573,18.51992658,46966600,18.4860602579,18.5263000973,20.2024614195,18.409036942,0,0.0172959928,-0.0007413631,178.4706133163,181.9343197238,178.2103866691,181.557439752,4185100,180.6900731763,176.7689543123,174.9974082555,175.5087584623,0.956
1676373,-0.0171917808,-0.0059677964,-0.0077027639,58.6325105052,59.1369045828,58.282603619,58.282603619,80628800,60.024063093,64.0273373418,75.3200556982,70.3823387224,0,0.0001248284,-0.0042436345,401.7902881285,404.7444072111,401.7551797523,401.8404429516,4527000,390.2927964732,375.985611564,339.9931984327,362.2043511333,3.9529,0,0,0,0,0,0,0,0,0,0,0,3.9529,-0.0073891626,-0.0074441687,8.12,8.12,8.04,8.06,59400,8.438,8.517,8.762,8.4856,1.5572,-0.0028694405,-0.0028776978,25.169862373,25.2511137221,25.0434713855,25.0976389516,35840200,24.8906433434,24.5602948387,25.6810443052,24.7871604902,2.3549,0.0152757079,-0.0073394495,26.84,27.3,26.34,27.25,83027800,28.87066,28.762918,25.6150266667,25.826139,9.8337,-0.0132564841,-0.0035046729,32.9138131549,33.0608345105,32.458521215,32.4774917125,23816400,33.2222734442,32.8153524788,29.5203886987,31.0987980432,2.4079,-0.0014347202,-0.0043103448,18.5022295646,18.6526541952,18.4225929955,18.4756840416,34808000,18.4857741211,18.5363711825,20.1778100127,18.3958576727,0,-0.0066772183,-0.0008962804,181.4228397621,182.2690250321,180.1755465221,180.2114398527,4689200,180.5813881818,176.9462212522,175.0099917818,175.4441377082,0.956
