"index","AAPL_Daily_Adj._Open-Adj._Close_P_Delta","AAPL_Daily_Adj._Open-Adj._Close_P_Delta","AAPL_AfterHours_Adj._Close-Adj._Open_P_Delta","AAPL_Adj._Open","AAPL_Adj._High","AAPL_Adj._Low","AAPL_Adj._Close","AAPL_Adj._Volume","AAPL_25-day_Adj._Close_MA","AAPL_100-day_Adj._Close_MA","GOOG_Daily_Adj._Open-Adj._Close_P_Delta","GOOG_AfterHours_Adj._Close-Adj._Open_P_Delta","GOOG_Adj._Open","GOOG_Adj._High","GOOG_Adj._Low","GOOG_Adj._Close","GOOG_Adj._Volume","GOOG_25-day_Adj._Close_MA","GOOG_100-day_Adj._Close_MA","MSFT_Daily_Adj._Open-Adj._Close_P_Delta","MSFT_AfterHours_Adj._Close-Adj._Open_P_Delta","MSFT_Adj._Open","MSFT_Adj._High","MSFT_Adj._Low","MSFT_Adj._Close","MSFT_Adj._Volume","MSFT_25-day_Adj._Close_MA","MSFT_100-day_Adj._Close_MA","INTC_Daily_Adj._Open-Adj._Close_P_Delta","INTC_AfterHours_Adj._Close-Adj._Open_P_Delta","INTC_Adj._Open","INTC_Adj._High","INTC_Adj._Low","INTC_Adj._Close","INTC_Adj._Volume","INTC_25-day_Adj._Close_MA","INTC_100-day_Adj._Close_MA"
1805973,0.0133064064,0.01125,0.0015732105,58.4856844689,59.4825995451,58.4059312628,59.1436484192,82644100,58.4464027856,59.4357734789,0,0,0,0,0,0,0,0,0,0.0040299367,-0.0008600917,31.5781563053,31.8326722456,31.4236287701,31.7054142755,38412200,30.3621855499,26.5087300929,0.0129382304,0.0004120313,21.4001158307,21.7752430698,21.3375946242,21.6769954596,31653900,21.3842650439,19.5091703334
1807413,-0.0061104972,0.0133064064,0.0020372913,59.2366938263,60.4130536162,59.0851627347,60.0249213465,88379900,58.7059061163,59.3440863048,0,0,0,0,0,0,0,0,0,0.0051649928,-0.0059948615,31.6781447104,32.0417389108,31.6445122469,31.8417621006,51131000,30.4889481014,26.5877046257,-0.0028830313,0.0008261049,21.6859270605,21.882422281,21.623405854,21.623405854,26299900,21.411778511,19.5401382428
1808853,-2.21862E-05,-0.0061104972,0.002212414,60.1472095959,60.7586508426,59.7484435654,59.7796802378,96075700,58.9401880547,59.2540169337,0,0,0,0,0,0,0,0,0,0.0022975302,0.0005730659,31.6508751454,32.0690084759,31.6236055804,31.7235939855,56165700,30.6044838204,26.6659452019,0.0020635576,0.0247116969,21.6412690559,22.0699859006,21.5519530466,21.6859270605,47793200,21.4517031549,19.5709433704
1813173,-0.0086271568,-2.21862E-05,0.0055466809,59.9119376379,60.1286005145,58.8153310541,59.9106084178,93088100,59.1330968824,59.1634055535,0,0,0,0,0,0,0,0,0,0.0191867125,0.0008429334,31.7417736955,32.3871534012,31.6599650004,32.3507939812,51252600,30.7505242958,26.7517114068,0.0144694534,0.0124801902,22.2218231164,22.7309243695,22.1771651117,22.5433607499,76493500,21.5252172658,19.611723713
1814613,-0.0012117132,-0.0086271568,-0.0081458236,60.2429134432,60.4037490755,59.467978124,59.7231883835,73182200,59.2502968718,59.0816994753,0,0,0,0,0,0,0,0,0,-0.0176866929,-0.0111460417,32.3780635462,32.4871418063,31.6063348559,31.8054026806,65529500,30.8451375164,26.8306805251,-0.0076306007,-0.0098580442,22.8247061792,23.2042992188,22.6416083601,22.6505399611,68515500,21.5902766941,19.6504238717
1816053,-0.0157361887,-0.0012117132,0.0008087888,59.2366938263,59.9106084178,58.9788251266,59.1649159408,72647400,59.2783007382,58.9859945204,0,0,0,0,0,0,0,0,0,0.0052023121,0.0017251294,31.4508983352,31.7145041305,31.2963708,31.6145157254,46025100,30.9144205205,26.9098898517,-0.0163281561,0.0020242915,22.4272499378,22.5790871536,22.016396295,22.0610542996,53335200,21.6250318301,19.6801647527
1817493,0.0121672394,-0.0157361887,-0.0044701911,59.2127678645,59.41613854,57.6947985085,58.2809845733,104233500,59.2893801806,58.8856648928,0,0,0,0,0,0,0,0,0,0.0034443169,0.0082951945,31.6690548554,31.9144809407,31.3509099301,31.7781331155,37618500,31.0039706704,26.9874221904,-0.004040404,-0.0101419878,22.1057123043,22.275412722,21.6769954596,22.016396295,40020000,21.6565848846,19.7077079557
1818933,-0.013131563,0.0121672394,0.0066068975,58.0204574334,58.9163517818,57.5246583355,58.7264062293,101133900,59.2853720379,58.8141451175,0,0,0,0,0,0,0,0,0,0.0119148936,-0.0044855621,32.0417389108,32.5235012264,31.8690316656,32.4235128213,40757300,31.1034468557,27.0708710568,0.0077868852,0.0048800325,21.7931062717,22.0610542996,21.6278716545,21.9628066894,35539400,21.6817470713,19.7347240182
1823253,0.0042686005,-0.013131563,-0.007177197,59.114405577,59.6924833991,58.0603340364,58.3381410376,112538300,59.2422772919,58.7595270412,0,0,0,0,0,0,0,0,0,-0.0011264433,-0.0118409924,32.2780751411,32.4053331112,31.9417505057,32.2417157211,35994500,31.1837342924,27.1496365151,0.0121408337,-0.0071971212,22.0699859006,22.4093867359,22.007464694,22.3379339285,29780800,21.7192597952,19.7665332563
1824693,-0.016632537,0.0042686005,0.0043418647,57.9194367056,58.8525359247,57.5977654411,58.1666716445,71528100,59.1356520586,58.6767116204,0,0,0,0,0,0,0,0,0,-0.0059914408,0.0086107922,31.8599418106,31.9781099258,31.5236171753,31.6690548554,39435900,31.2317262498,27.2241976282,-0.0048328635,0.0101173614,22.1771651117,22.400455135,21.9985330931,22.0699859006,27077800,21.7478409182,19.7936492516
1826133,0.0080115607,-0.016632537,0.0007172771,58.4192234638,58.6518369816,57.3558473826,57.4475635696,66306800,59.011100373,58.5911823542,0,0,0,0,0,0,0,0,0,-0.0039840637,-0.0002857143,31.9417505057,32.0599186209,31.6781447104,31.8144925356,37372700,31.3014248671,27.298332675,-0.0200320513,0,22.2932759238,22.3290023276,21.8020378726,21.8466958773,24535200,21.7589161033,19.8135417179
1827573,-0.0122875517,0.0080115607,-0.0012959756,57.4887693927,58.1055275199,56.9903118547,57.9493441579,71458100,58.8792505903,58.5141896596,0,0,0,0,0,0,0,0,0,-0.0078593884,-0.0047529886,31.8054026806,31.8326722456,31.4418084802,31.5554316678,45654900,31.3723167971,27.3698771131,0.0216680294,0.0012004802,21.8466958773,22.3379339285,21.7931062717,22.3200707266,27707000,21.7853536421,19.8506882821
1829013,0.0012979789,-0.0122875517,0.0032321823,57.8742432222,57.9925438112,56.9570813521,57.1631104679,67966500,58.7371835459,58.4230717504,0,0,0,0,0,0,0,0,0,-0.004341534,0.0084302326,31.4054490601,31.5327979288,31.1327534098,31.269101235,53192600,31.4436723743,27.439453696,-0.0039968026,0.0076243981,22.3468655294,22.4540447406,22.1860967127,22.2575495201,24762700,21.8053604282,19.8879100733
1833333,0.0004866067,0.0012979789,-0.0010185185,57.347872062,57.9141198252,57.204515674,57.4223083877,64853600,58.6256885638,58.3224205214,0,0,0,0,0,0,0,0,0,0.0089362929,-0.0008571429,31.5327070303,31.9599302157,31.4781679002,31.8144925356,49670100,31.5357602523,27.510365126,-0.0003982477,-0.0011952191,22.4272499378,22.6416083601,22.2486179192,22.4183183369,42643200,21.8267962704,19.9272648821
1834773,-0.0194714882,0.0004866067,-0.0008569377,57.3638227032,57.8077822171,57.1843779895,57.3917363253,48756400,58.5035598208,58.3048438759,0,0,0,0,0,0,0,0,0,0.0002859594,-0.0005717553,31.7872229706,31.9690200708,31.719049058,31.7963128256,28616500,31.6148429601,27.5809156692,0.0157558835,0.0009817396,22.3915235341,22.9095563881,22.3915235341,22.7443217709,36674300,21.8762773396,19.9712806034
1836213,-0.0058716909,-0.0194714882,-0.0087470449,57.3425551816,57.3771149042,56.2260102963,56.2260102963,77735000,58.3926496956,58.2895537357,0,0,0,0,0,0,0,0,0,-0.010583524,-0.0095403296,31.7781331155,31.8963012307,31.4418084802,31.4418084802,30816200,31.6533839454,27.6456825461,-0.0192232248,-0.0108,22.7666507732,22.9363511909,22.3290023276,22.3290023276,28843900,21.9177199679,20.0110555754
1837653,-0.0119238214,-0.0058716909,0.0039631703,55.7341988587,56.6221178865,55.1852309567,55.4069448697,89327700,58.3287833281,58.2530088672,0,0,0,0,0,0,0,0,0,-0.0224751897,0.0050761421,31.1418432648,31.2054722499,30.3328461689,30.4419244291,54493700,31.6404763513,27.7001729933,-0.0220380105,0.0051684929,22.0878491024,22.1057123043,21.5251582438,21.6010768517,63565700,21.9171840718,20.0427632987
1839093,-0.0119293078,-0.0119238214,-0.0147521161,55.6265320304,55.8272442658,54.2454856371,54.9632511998,120279600,58.2167141229,58.2009455759,0,0,0,0,0,0,0,0,0,-0.011734997,-0.0097700286,30.5964519642,30.6600809493,30.0419708086,30.2374026913,85338500,31.6108434239,27.7517317285,-0.0047305636,-0.0047530482,21.7127218633,21.748448267,21.5162266428,21.6100084526,67754000,21.9262943048,20.0725465755
1843413,-0.0075671679,-0.0119293078,0.0078501515,54.1524269378,54.3199086706,52.9096061428,53.5064259684,120186500,58.0533795568,58.1362047124,0,0,0,0,0,0,0,0,0,0.023527626,0.0108260418,29.9419824035,31.0873041348,29.6056577681,30.6464461668,56109000,31.5688482938,27.808813617,-0.0207641196,0.0106022053,21.5072950419,21.6323374549,20.9088777795,21.0607149954,49145200,21.9098601591,20.0960489236
1844853,-0.0144342659,-0.0075671679,0.0031542607,53.9264595205,54.2042665218,53.0132853108,53.5183889494,78540700,57.8391092765,58.0733428616,0,0,0,0,0,0,0,0,0,-0.0120305164,0.0133650134,30.9782258746,31.250921525,30.414654864,30.6055418192,44073400,31.5175815115,27.8690682585,0.0020981956,0.013400335,21.2840050186,21.3822526289,21.0517833944,21.3286630233,34571300,21.9027148783,20.1251200635
1846293,-0.0137006888,-0.0144342659,0.0029643028,53.6871999023,53.8055004913,52.5919225386,52.912264583,91931000,57.6179802204,58.0068750252,0,0,0,0,0,0,0,0,0,0.0067409144,0.0049490539,31.0145852947,31.3418200751,30.8032461657,31.2236519599,48665900,31.4994018015,27.9312058457,-0.0080578512,0.0039575089,21.6144742531,21.6457348563,21.3375946242,21.4403080349,33645000,21.8975345498,20.1525496744
1847733,0.0132103434,-0.0137006888,-0.0061455635,53.069112555,53.3535656568,52.310127877,52.3420291595,84311500,57.3650349519,57.9495466732,0,0,0,0,0,0,0,0,0,0.0028968714,-0.006932409,31.3781794951,31.6145157254,31.3599997851,31.4690780452,28993100,31.4997653957,28.0001853943,-0.0020746888,-0.004989605,21.5251582438,21.748448267,21.4447738354,21.4805002391,25564500,21.8968200217,20.1820885277
1849173,0.0162159478,0.0132103434,0.0155347641,52.0203578949,53.2046930054,51.6893820896,52.7075646874,144629100,57.1225320366,57.875485843,0,0,0,0,0,0,0,0,0,0.0047993019,0.0059342886,31.250921525,31.6236055804,31.2145621049,31.4009041326,65545500,31.5141273666,28.0679907067,0.012536565,0.0049525382,21.3733210279,21.8020378726,21.1946890093,21.6412690559,80413900,21.9032507744,20.2111039832
1853493,0.020806908,0.0162159478,0.0018083183,53.52636427,54.7997571273,53.330968915,54.3943449963,97763400,56.9314965236,57.8189414242,0,0,0,0,0,0,0,0,0,-0.0112230216,0.0014551804,31.5872461603,31.8054026806,31.2054722499,31.2327418149,31055400,31.5174360739,28.1355023421,-0.0190554415,-0.0006698484,21.748448267,21.8109694736,21.2929366196,21.3340219838,29698200,21.9019288974,20.2387140268
1854933,-0.0001425652,0.020806908,0.0056632178,54.4927072838,56.0439071423,54.4275754988,55.6265320304,117466300,56.8094794352,57.7569674906,0,0,0,0,0,0,0,0,0,-0.0136588201,-0.0082498527,31.27819109,31.304460771,30.5691823992,30.8509679045,37630000,31.4781679002,28.1997066444,-0.0062840385,-0.0008431703,21.3197314224,21.4715686382,21.0249885916,21.1857574084,28290100,21.8890673921,20.266434156
1856373,-0.0070648683,-0.0001425652,-0.0009743346,55.9415571945,56.2233518561,55.4882931399,55.9335818739,60232200,56.6810767733,57.6891381289,0,0,0,0,0,0,0,0,0,0.0103980986,0.0023522493,30.5964519642,31.2418316699,30.5419128342,30.9145968896,15994400,31.4465352048,28.2621563874,0.0026160338,0.0079117919,21.1678942065,21.3465262251,20.9446041833,21.2232701323,18167200,21.870918379,20.292848196
1859253,-0.0120444645,-0.0070648683,0.0064443486,55.8790838497,56.2645576792,55.2091569186,55.4843054796,68506200,56.4994521387,57.6102800066,0,0,0,0,0,0,0,0,0,0.0035200939,0.0040923707,30.9873157297,31.1236635548,30.5246421096,31.0963939898,26085900,31.4167204803,28.3236482093,0.0045929019,-0.008312552,21.3911842298,21.5072950419,21.1455652042,21.48943184,17830400,21.8655594185,20.3216583978
1863573,0.021155706,-0.0120444645,-0.003493555,55.8418656869,55.9601662759,54.5844234708,55.1692803155,74534600,56.3150361418,57.544156085,0,0,0,0,0,0,0,0,0,-0.000727802,0.0074289876,31.2236519599,31.4418084802,30.8873273245,31.2009273224,32396900,31.3958138138,28.3860062747,-0.0282900251,0.0049601035,21.3107998214,21.3554578261,20.5694769442,20.7079167586,68826600,21.8264390064,20.3412376876
1865013,0.002693041,0.021155706,-0.0065111874,54.9765434008,56.2924713013,54.5485345281,56.1396109897,88146100,56.1641962447,57.488910629,0,0,0,0,0,0,0,0,0,-0.0066512435,-0.0002911208,31.4327186252,31.4508983352,31.0327650047,31.2236519599,25318500,31.350728133,28.4472484127,-0.0070815451,0.0002161228,20.8106301693,20.9178093805,20.6409297516,20.6632587539,34739800,21.7512349265,20.3598394869
1866453,0.0102565315,0.002693041,0.0052765432,55.7740754617,56.4652699145,55.594630748,55.9242773332,70351400,56.0122398026,57.4320664059,0,0,0,0,0,0,0,0,0,0.0104834013,0.0086455331,31.2145621049,31.6417852904,31.1963823949,31.5417968853,29658800,31.3401839012,28.5115824552,0.0047536733,0.0133333333,20.6677245544,20.807950689,20.2211445078,20.7659721646,50037500,21.6758522147,20.3796453904
1867893,-0.0026657313,0.0102565315,0.0008472038,56.2193641957,56.9238508496,55.9827763099,56.7959798758,81573100,55.91748236,57.3924294017,0,0,0,0,0,0,0,0,0,0.0195714286,-0.0029424128,31.8144925356,32.5144113714,31.7235939855,32.4371476038,53638300,31.3730891763,28.5851386395,0.0182512733,-0.0016673614,21.0428517935,21.4358422345,20.9624673851,21.4269106335,41313800,21.650486468,20.407078257
1869333,0.0057175125,-0.0026657313,-0.0035169164,56.8440976435,57.1285507452,56.2805083204,56.6925665519,69890800,55.8539456392,57.3519827329,0,0,0,0,0,0,0,0,0,0.002529511,-0.0002803476,32.3417041262,32.4780519513,32.0690084759,32.4235128213,35501200,31.3989043645,28.6561855359,-0.0020876827,-0.0025104602,21.3911842298,21.4358422345,21.1232362019,21.3465262251,34561900,21.6236916652,20.4339727348
1873653,0.0086162431,0.0057175125,-0.0021523489,56.4931835367,57.3505305022,56.4652699145,56.8161840213,60479300,55.7775367509,57.327481532,0,0,0,0,0,0,0,0,0,0.0143017386,-0.0044235554,32.4144229663,32.9234548468,32.3417041262,32.8780055718,34142600,31.4170840745,28.7333572472,0.0041946309,0.0025062657,21.2929366196,21.4090474317,21.2214838121,21.3822526289,25650100,21.6004695028,20.4643656968
1875093,0.0014195951,0.0086162431,-0.001150641,56.693895772,57.2508389946,56.3815290481,57.1823841593,54134500,55.7313064757,57.3103262578,0,0,0,0,0,0,0,0,0,0.0072202166,0.0019299697,32.7325678916,33.1142509035,32.6871186166,32.9689041219,36378500,31.4461716106,28.8148685565,0.0104166667,0.0020618557,21.4358422345,21.7037902624,21.3465262251,21.6591322577,34496100,21.573317436,20.5017747388
1876533,-0.0037426739,0.0014195951,0.0071343915,57.1165877643,57.4515512299,56.9198631893,57.1976701905,49747600,55.6925464176,57.2870519281,0,0,0,0,0,0,0,0,0,-0.016510732,-0.0005595971,33.0325331069,33.077982382,32.2598954311,32.4871418063,37285100,31.4788950886,28.8891247021,-0.0061728395,-0.0281573499,21.7037902624,21.8199010745,21.4715686382,21.5698162484,44084200,21.5533106499,20.5367863744
1877973,-0.018817825,-0.0037426739,0.0031082227,57.6057407617,57.8037945568,57.2375467935,57.3901412612,54719700,55.6902495252,57.2762787398,0,0,0,0,0,0,0,0,0,-0.0078387458,-0.085778781,32.4689620963,32.6234896315,32.0144693458,32.214446156,49547100,31.4948932334,28.9641747831,-0.009629314,-0.0057649286,20.9624673851,21.0875097981,20.6855877563,20.7606132041,77863900,21.509867343,20.565387196
1879413,-0.0073347925,-0.018817825,0.0106130133,57.5685225988,57.6854939678,56.40545501,56.4852082161,67180400,55.6316840876,57.2483093325,0,0,0,0,0,0,0,0,0,-0.0308641975,0.0095541401,29.4511302329,29.6965563182,28.1967302415,28.5421447319,248428500,31.374361756,29.0025018498,-0.0030289918,0.0013020833,20.6409297516,20.6766561553,20.3729817237,20.5784085451,45866700,21.4402008557,20.5890689934
1883733,-0.0164553991,-0.0073347925,-0.0007271704,57.0846864819,57.1232338648,56.5540618173,56.6659821499,51949100,55.6117989548,57.2279574392,0,0,0,0,0,0,0,0,0,0.0097791798,-0.0031240237,28.8148403822,29.0966258875,28.7239418321,29.0966258875,79040700,31.2874627421,29.0424014399,-0.0130039012,0.0035133948,20.6052033479,20.6498613525,20.3015289162,20.3372553199,35890900,21.3633890877,20.6072422808
1885173,0.0035996628,-0.0164553991,0.0475906346,56.6247763267,56.7523814565,55.6557748727,55.6929930355,92348900,55.5426263408,57.2020613333,0,0,0,0,0,0,0,0,0,-0.0028204325,0.0067567568,29.0057273374,29.1238954526,28.8239302372,28.9239186424,65810400,31.1718397864,29.0806642368,-0.0043763676,0.0079120879,20.4087081274,20.5337505404,20.2211445078,20.3193921181,28521400,21.279432039,20.6256793615
1886613,-0.0049920581,0.0035996628,0.0004313182,58.343457918,59.0957964955,57.8556341408,58.5534746941,147984200,55.5890958755,57.2192020526,0,0,0,0,0,0,0,0,0,-0.0023411893,-0.0106382979,29.1193505251,29.2602432777,28.9875476274,29.0511766125,52803100,31.0620343378,29.1188454242,0,-0.0034888792,20.4801609348,20.5426821414,20.2122129069,20.4801609348,33432700,21.1888656055,20.6443968543
1888053,0.013071445,-0.0049920581,-0.0072976055,58.578729876,58.6717752831,57.9287412464,58.2863014537,57373400,55.6715075218,57.2474296424,0,0,0,0,0,0,0,0,0,-0.0072738773,-0.0041414463,28.7421215421,28.7693911072,28.4057969068,28.5330548769,63213000,30.9456841937,29.1500398088,0.009190372,-0.0052038161,20.4087081274,20.5962717469,20.3819133246,20.5962717469,114558100,21.1195563823,20.6621518134
1889493,0.0158575318,0.013071445,-0.0004308488,57.8609510212,58.6239233595,57.7333458914,58.617277259,50038100,55.7999208174,57.2643184355,0,0,0,0,0,0,0,0,0,0.0115163148,-0.004743833,28.4148867618,28.7421215421,28.3648925592,28.7421215421,38633600,30.8776920782,29.1815192745,0.0139494333,-0.0038693035,20.4890925358,20.7749037656,20.453366132,20.7749037656,110474500,21.0865094588,20.6795694508
1893813,0.0074673304,0.0158575318,0.0048460216,58.592022077,59.8135753504,58.5122688709,59.521146928,62014400,55.9822366465,57.2974843764,0,0,0,0,0,0,0,0,0,0.0022243406,0.0076093849,28.605773717,28.7239418321,28.5421447319,28.6694027021,28870700,30.8149720787,29.214618813,0.003021148,0.0025817556,20.6945193572,20.8106301693,20.6052033479,20.7570405637,85543100,21.0523907433,20.6946848143
1895253,-0.0054067122,0.0074673304,0.0036839319,59.8095876901,60.7652969431,59.7125546227,60.2562056442,77355600,56.2522278335,57.33150452,0,0,0,0,0,0,0,0,0,0.0022026432,0.0037676609,28.8875592223,29.1966142927,28.6784925571,28.9511882074,45799500,30.7471617603,29.2500848101,0.0034334764,-0.000427716,20.8106301693,20.9892621879,20.7927669674,20.8820829767,28855200,21.0452454625,20.7098118109
1896693,0.0020258794,-0.0054067122,0.0071215168,60.4781854012,60.7908844301,59.7391390247,60.1511972562,80739400,56.5175401658,57.3629719608,0,0,0,0,0,0,0,0,0,-0.0040663122,0.0069095477,29.0602664675,29.1329853076,28.8239302372,28.9420983524,43898400,30.6806240216,29.2867238186,-0.0014976466,0.0032140561,20.8731513758,20.9535357842,20.7749037656,20.8418907725,27679200,21.0257745725,20.7272799228
1898133,0.0098906137,0.0020258794,0.0029211082,60.5795650183,60.7187742395,60.2482303236,60.7022919103,51562700,56.8291412589,57.3918298675,0,0,0,0,0,0,0,0,0,-0.0121646912,0.0006315125,29.1420751626,29.1693447276,28.7239418321,28.7875708172,42557900,30.5831807759,29.3229911823,-0.0089705254,-0.000862069,20.9088777795,20.980330587,20.5605453432,20.72131416,37832700,20.9970148175,20.7425689328
1899573,0.0102433881,0.0098906137,0.0046482466,60.8796098718,61.522952401,60.7001651581,61.4817465778,68695900,57.1947299556,57.4409469285,0,0,0,0,0,0,0,0,0,0.0063111392,0.0003135779,28.8057505272,28.9966374824,28.6921273396,28.9875476274,29199900,30.4839195592,29.360897197,0.0017256255,0.0002474566,20.7034509581,20.7391773618,20.5426821414,20.7391773618,36242100,20.9673619024,20.7584790002
1903893,-0.0059185505,0.0102433881,-0.0030461178,61.7675288997,62.5624025204,61.4299069939,62.400237668,79713900,57.5824368749,57.4993545326,0,0,0,0,0,0,0,0,0,-0.0062695925,-0.0047318612,28.9966374824,29.0875360325,28.7603012522,28.8148403822,30984000,30.3804770092,29.3970309996,-0.0033043478,-0.0019193858,20.7443094089,20.7623479388,20.6090204345,20.6757629952,20869000,20.92874166,20.7736221962
1905333,0.0025442001,-0.0059185505,-0.003116604,62.2101591935,62.7245673728,61.4325654341,61.8419652254,83714400,57.880341684,57.5466997384,0,0,0,0,0,0,0,0,0,0.0009508716,-0.0012666244,28.6784925571,28.7875708172,28.5239650219,28.7057621221,36331500,30.2793978215,29.4300878756,-0.0034965035,-0.0039473684,20.6360782294,20.6811745542,20.4827507251,20.5639241097,28843300,20.897937745,20.787691246
1906773,-0.0061333822,0.0025442001,0.0041804427,61.6492283106,62.0745787431,61.37939663,61.8060762826,74714500,58.1275234541,57.5789503535,0,0,0,0,0,0,0,0,0,0.0165821179,0.0055203817,28.6694027021,29.1784345826,28.4057969068,29.1448021191,38078600,30.2111511901,29.4684379442,-0.0004403347,0.0022026432,20.4827507251,20.5521990653,20.3384424857,20.4737314601,23350900,20.8694567071,20.8032917089
1908213,-0.0091357056,-0.0061333822,-0.0051408863,62.0644530448,62.0972343902,61.2743557186,61.6837880333,63944300,58.3575317005,57.5940540218,0,0,0,0,0,0,0,0,0,0.0201612903,-0.0036485254,29.3056925528,30.0601505186,29.1329853076,29.8965331284,59034400,30.1704286396,29.5137185077,-0.0131868132,-0.0017817372,20.5188277849,20.5458855798,20.2121727763,20.2482498361,34792500,20.8304558952,20.8176549339
1909653,0.0229829707,-0.0091357056,0.0053031137,61.3666786915,61.6101972578,60.6990096555,60.8060507836,66716300,58.5704015126,57.6020044136,0,0,0,0,0,0,0,0,0,-0.0021361001,-0.0073394495,29.7874548683,29.9056229835,29.514759218,29.7238258832,26800700,30.1155259153,29.5565497645,0.0044622936,-0.001332741,20.2121727763,20.3384424857,20.1219801267,20.3023654259,25145400,20.7829732387,20.8336211358
1913973,0.0395591795,0.0229829707,0.0076600479,61.1285121817,62.7060308058,61.0977378574,62.5334269869,91108500,58.8649673795,57.6304107396,0,0,0,0,0,0,0,0,0,0.0126309304,-0.003894185,29.505669363,29.9692519685,29.505669363,29.8783534184,25493700,30.0626229592,29.5997075264,0.0071174377,0.0022084806,20.275307631,20.4737314601,20.2482498361,20.4196158704,23520400,20.7714412031,20.8504059017
1915413,0.00124528,0.0395591795,0.0169740793,63.0124360348,66.1862054805,62.6257499598,65.5051563035,220485300,59.2395891921,57.6876760965,0,0,0,0,0,0,0,0,0,-0.0086127345,-0.0027924294,29.7620015821,29.7986204705,29.4873599188,29.505669363,39464100,29.9939036553,29.6409891729,-0.0074922874,-0.0053285968,20.4647121952,20.4737314601,20.1941342463,20.3113846908,26099200,20.7573662406,20.867347147
1916853,0.0030014907,0.00124528,-0.0041725176,66.6170460207,67.4693610025,66.0176157038,66.7000028949,189093100,59.6706182145,57.7447686167,0,0,0,0,0,0,0,0,0,0.0065339141,-0.0108191654,29.423276864,30.5401529615,29.0204690911,29.6155260283,48519600,29.916852821,29.6821054763,0.0075892857,-0.0128489145,20.2031535113,20.50980852,20.1580571865,20.3564810156,23202500,20.7409865947,20.8821732883
1918293,0.0043586924,0.0030014907,0.004498805,66.4216959621,67.2216945926,65.4400351572,66.621060063,122573500,60.063621422,57.798866635,0,0,0,0,0,0,0,0,0,-0.0065625,0,29.2951107545,29.4598957524,28.2331629896,29.1028615901,33338000,29.7834813805,29.7189076487,-0.0112208259,0.0013617794,20.0949223318,20.2121727763,19.815325118,19.8694407078,40451200,20.6786877976,20.8937217579
1919733,0.0067414839,0.0043586924,0.0040013537,66.9207752215,67.2940811554,66.7481714025,67.2124622953,90576500,60.4844172517,57.8621057413,0,0,0,0,0,0,0,0,0,0.0003145643,-0.0012578616,29.1028615901,29.2859560323,28.9838502027,29.1120163122,32866300,29.6510215201,29.755846508,-0.0065729828,0.0075290897,19.8964985027,20.0137489471,19.7431709983,19.7657191607,30079000,20.6154555151,20.8987911798
1924053,-0.0169508152,0.0067414839,0.0038799386,67.4814031294,68.7391363836,67.43591065,67.9363279235,127629600,60.9292230078,57.9445410767,0,0,0,0,0,0,0,0,0,-0.0115554156,0.001497149,29.0753974238,29.2676465881,28.7275179836,28.7394191223,27902500,29.4854780621,29.7871183909,0.009057971,0.0013464991,19.9145370326,20.4737314601,19.8874792377,20.0949223318,43412200,20.5639623032,20.9065774804
1925493,-0.0024424631,-0.0169508152,0.0050292374,68.1999167013,68.3149859139,67.0104221662,67.0438725187,89672100,61.3236825422,58.0304900574,0,0,0,0,0,0,0,0,0,0.0057251908,-0.0003162555,28.7824463163,29.2035635333,28.7183632615,28.9472313142,22979600,29.3246111498,29.8183468327,0.0095472882,0.000754784,20.1219801267,20.4556929302,20.1129608617,20.3140904703,32084300,20.5101606317,20.9165112198
1926933,-0.0040001584,-0.0024424631,0.0052153834,67.3810520719,67.8573850916,67.061266702,67.2164763376,83969900,61.7244347881,58.1363206224,0,0,0,0,0,0,0,0,0,0,0.0181904461,28.9380765921,29.3042654766,28.8739935374,28.9380765921,37409100,29.1826485413,29.8494385877,-0.0164152618,0.0040595399,20.3294232208,20.3655002806,19.8964985027,19.9957104172,32403300,20.4471963984,20.9268448043
1928373,-0.0044707612,-0.0040001584,0.0006163512,67.5670360319,67.648654892,66.6598624719,67.2967571836,61051900,62.120699425,58.2417894001,0,0,0,0,0,0,0,0,0,0.0063694268,0.0858289596,29.4644731135,29.7436921379,29.3866579756,29.6521449168,31169900,29.0801564917,29.8859557197,0,0.0035938904,20.0768838019,20.1941342463,19.9957104172,20.0768838019,17380600,20.4198472223,20.93776891
1929813,0.00443335,-0.0044707612,-0.0005389006,67.3382356207,67.3489397335,66.8137340934,67.0371824482,55682900,62.5427783943,58.3417601838,0,0,0,0,0,0,0,0,0,-0.011941996,-0.0100719424,32.1971576636,32.2246218299,31.1260551766,31.8126593349,225493800,29.2109770758,29.9462446985,0.0044762757,-0.0017825312,20.1490379215,20.3564810156,20.1400186566,20.2392305711,23088700,20.4062801034,20.953900129
1934133,-0.0188955823,0.00443335,-0.009881305,67.0010560675,68.2654793922,66.967605715,67.2980951977,82741400,62.9680629162,58.4499782174,0,0,0,0,0,0,0,0,0,-0.0072674419,-0.0185944363,31.492244061,31.739421558,31.1535193429,31.2633760083,72786800,29.2976470806,30.0007248665,-0.0055803571,-0.0069584736,20.2031535113,20.3113846908,20.049826007,20.0904126993,22267800,20.3964063986,20.9677910461
